ID_Post,User_Name,Comments,Sentiments,Date_Comment
POST_D_088,User_2671,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-18 19:47:03
POST_D_088,User_3215,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-19 17:47:03
POST_D_088,User_9422,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-18 20:47:03
POST_D_088,User_4181,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-18 02:47:03
POST_D_088,User_5674,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-19 14:47:03
POST_D_088,User_7516,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-19 12:47:03
POST_D_088,User_4212,كيف أشترك في العرض الجديد؟,Neutre,2025-09-19 17:47:03
POST_D_088,User_3774,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-18 15:47:03
POST_D_088,User_5699,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-19 17:47:03
POST_D_088,User_1828,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-18 10:47:03
POST_D_088,User_3719,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-18 22:47:03
POST_D_088,User_8325,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-19 18:47:03
POST_D_088,User_5010,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-19 07:47:03
POST_D_088,User_2585,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-19 01:47:03
POST_D_088,User_9051,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-19 05:47:03
POST_D_088,User_3048,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-18 14:47:03
POST_D_088,User_9716,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-18 03:47:03
POST_D_088,User_1165,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-19 13:47:03
POST_D_088,User_9878,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-18 22:47:03
POST_D_088,User_3732,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-19 04:47:03
POST_D_088,User_9996,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-18 20:47:03
POST_O_089,User_9796,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-14 01:47:03
POST_O_089,User_6654,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-14 08:47:03
POST_O_089,User_9487,شكرا على التحسينات في الشبكة,Positif,2025-10-14 04:47:03
POST_O_089,User_2375,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-14 02:47:03
POST_O_089,User_3174,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-13 08:47:03
POST_O_089,User_2943,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-14 21:47:03
POST_O_089,User_1053,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-14 08:47:03
POST_O_089,User_5311,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-14 08:47:03
POST_O_089,User_9899,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-14 18:47:03
POST_O_089,User_2802,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-14 20:47:03
POST_O_089,User_4979,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-13 07:47:03
POST_O_089,User_7898,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-14 03:47:03
POST_O_089,User_7264,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-13 18:47:03
POST_O_089,User_1501,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-13 15:47:03
POST_O_090,User_3398,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-30 09:47:03
POST_O_090,User_8279,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-31 11:47:03
POST_O_090,User_6980,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-30 00:47:03
POST_O_090,User_2827,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-30 04:47:03
POST_O_090,User_4139,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-30 20:47:03
POST_O_090,User_2024,شكرا على التحسينات في الشبكة,Positif,2025-10-31 10:47:03
POST_O_090,User_9262,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-31 17:47:03
POST_O_090,User_9051,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-30 18:47:03
POST_O_090,User_1754,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-31 17:47:03
POST_O_090,User_9894,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-30 11:47:03
POST_O_090,User_6250,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-29 23:47:03
POST_O_090,User_8310,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-31 18:47:03
POST_O_090,User_6044,كيف أشترك في العرض الجديد؟,Neutre,2025-10-31 05:47:03
POST_O_090,User_4022,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-31 16:47:03
POST_O_090,User_5229,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-31 12:47:03
POST_O_090,User_1285,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-30 06:47:03
POST_O_090,User_7040,كيف أشترك في العرض الجديد؟,Neutre,2025-10-31 21:47:03
POST_O_090,User_5361,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-31 02:47:03
POST_O_090,User_3593,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-31 07:47:03
POST_O_090,User_9706,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-31 21:47:03
POST_O_090,User_8504,شكرا على التحسينات في الشبكة,Positif,2025-10-29 22:47:03
POST_D_091,User_1891,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-04 02:47:03
POST_D_091,User_6861,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-04 05:47:03
POST_D_091,User_2302,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-04 18:47:03
POST_D_091,User_1679,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-04 00:47:03
POST_D_091,User_8845,كيف أشترك في العرض الجديد؟,Neutre,2025-10-04 00:47:03
POST_D_091,User_4326,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-04 03:47:03
POST_D_091,User_8118,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-04 05:47:03
POST_D_091,User_8095,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-04 13:47:03
POST_D_091,User_8752,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-04 05:47:03
POST_D_091,User_1391,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-03 22:47:03
POST_D_091,User_9875,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-04 09:47:03
POST_D_091,User_1352,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-04 18:47:03
POST_D_091,User_2279,شكرا على التحسينات في الشبكة,Positif,2025-10-04 01:47:03
POST_M_092,User_4933,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-19 15:47:03
POST_M_092,User_4967,شكرا على التحسينات في الشبكة,Positif,2025-10-20 04:47:03
POST_M_092,User_2328,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-19 11:47:03
POST_M_092,User_7413,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-20 19:47:03
POST_M_092,User_2413,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-19 18:47:03
POST_M_092,User_5151,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-19 11:47:03
POST_M_092,User_3442,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-20 13:47:03
POST_M_092,User_3516,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-19 02:47:03
POST_M_092,User_3228,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-19 09:47:03
POST_M_092,User_8947,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-20 20:47:03
POST_M_092,User_5807,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-19 03:47:03
POST_M_092,User_5222,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-19 13:47:03
POST_M_092,User_7103,كيف أشترك في العرض الجديد؟,Neutre,2025-10-19 09:47:03
POST_M_092,User_2179,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-20 16:47:03
POST_M_092,User_4708,كيف أشترك في العرض الجديد؟,Neutre,2025-10-19 00:47:03
POST_M_092,User_7777,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-20 06:47:03
POST_M_092,User_1475,شكرا على التحسينات في الشبكة,Positif,2025-10-20 01:47:03
POST_O_093,User_3201,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-10 01:47:03
POST_O_093,User_4787,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-10 10:47:03
POST_O_093,User_4516,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-10 06:47:03
POST_O_093,User_3519,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-10 07:47:03
POST_O_093,User_7569,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-10 19:47:03
POST_O_093,User_9941,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-09 18:47:03
POST_O_093,User_6899,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-10 13:47:03
POST_O_093,User_4807,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-10 21:47:03
POST_O_093,User_4369,ما هي أوقات خدمة العملاء؟,Neutre,2025-11-09 16:47:03
POST_O_093,User_2207,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-10 06:47:03
POST_O_093,User_5498,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-09 08:47:03
POST_D_094,User_2894,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-16 18:47:03
POST_D_094,User_4697,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-17 04:47:03
POST_D_094,User_6547,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-17 15:47:03
POST_D_094,User_3813,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-17 14:47:03
POST_D_094,User_1439,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-16 03:47:03
POST_D_094,User_1220,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-17 01:47:03
POST_D_094,User_9232,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-16 23:47:03
POST_D_094,User_4457,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-16 23:47:03
POST_D_094,User_9646,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-16 19:47:03
POST_D_094,User_9098,شكرا على التحسينات في الشبكة,Positif,2025-09-16 14:47:03
POST_D_094,User_2840,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-16 08:47:03
POST_D_094,User_3504,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-17 19:47:03
POST_O_095,User_1448,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-01 01:47:03
POST_O_095,User_7076,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-01 03:47:03
POST_O_095,User_5516,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-01 17:47:03
POST_O_095,User_1118,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-01 17:47:03
POST_O_095,User_1695,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-30 21:47:03
POST_O_095,User_8065,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-30 23:47:03
POST_O_095,User_4207,كيف أشترك في العرض الجديد؟,Neutre,2025-10-01 21:47:03
POST_O_095,User_8147,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-30 03:47:03
POST_O_095,User_8283,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-01 08:47:03
POST_O_095,User_1959,كيف أشترك في العرض الجديد؟,Neutre,2025-10-01 06:47:03
POST_O_095,User_9636,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-01 18:47:03
POST_O_095,User_5897,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-01 07:47:03
POST_O_095,User_4232,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-01 03:47:03
POST_O_095,User_9250,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-01 18:47:03
POST_O_095,User_3696,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-30 00:47:03
POST_O_095,User_7977,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-01 13:47:03
POST_O_095,User_4328,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-01 11:47:03
POST_D_096,User_1635,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-11-27 15:47:03
POST_D_096,User_6992,كيف أشترك في العرض الجديد؟,Neutre,2025-11-27 04:47:03
POST_D_096,User_1758,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-11-26 11:47:03
POST_D_096,User_3890,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-26 00:47:03
POST_D_096,User_3928,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-27 14:47:03
POST_D_096,User_9918,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-11-27 06:47:03
POST_D_096,User_6191,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-26 03:47:03
POST_D_096,User_5515,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-27 03:47:03
POST_D_096,User_6990,شكرا على التحسينات في الشبكة,Positif,2025-11-26 07:47:03
POST_D_096,User_7982,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-11-26 04:47:03
POST_D_096,User_5621,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-26 10:47:03
POST_D_096,User_7425,شكرا على التحسينات في الشبكة,Positif,2025-11-27 02:47:03
POST_D_096,User_4558,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-26 07:47:03
POST_D_096,User_7556,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-11-27 11:47:03
POST_D_096,User_1037,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-27 14:47:03
POST_M_097,User_6540,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-25 01:47:03
POST_M_097,User_2321,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-26 21:47:03
POST_M_097,User_1158,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-25 07:47:03
POST_M_097,User_3038,كيف أشترك في العرض الجديد؟,Neutre,2025-09-25 06:47:03
POST_M_097,User_5045,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-25 01:47:03
POST_M_097,User_6630,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-26 20:47:03
POST_M_097,User_9590,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-25 15:47:03
POST_M_097,User_7595,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-25 17:47:03
POST_M_097,User_8522,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-26 08:47:03
POST_M_097,User_3332,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-25 01:47:03
POST_M_097,User_1725,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-25 18:47:03
POST_M_097,User_9540,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-26 20:47:03
POST_M_097,User_5479,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-26 11:47:03
POST_M_097,User_3786,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-26 02:47:03
POST_M_097,User_3913,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-25 08:47:03
POST_M_097,User_8236,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-25 17:47:03
POST_M_097,User_1304,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-25 15:47:03
POST_M_097,User_4617,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-25 23:47:03
POST_M_097,User_2352,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-26 03:47:03
POST_M_097,User_1145,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-25 17:47:03
POST_M_097,User_9247,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-25 00:47:03
POST_M_097,User_4536,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-25 04:47:03
POST_M_097,User_3942,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-26 21:47:03
POST_M_097,User_1963,كيف أشترك في العرض الجديد؟,Neutre,2025-09-26 15:47:03
POST_M_097,User_7597,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-25 16:47:03
POST_D_098,User_2925,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-19 00:47:03
POST_D_098,User_8203,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-19 12:47:03
POST_D_098,User_4976,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-20 16:47:03
POST_D_098,User_2998,Comment souscrire à l'offre Ramadan?,Neutre,2025-11-20 02:47:03
POST_D_098,User_2631,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-19 13:47:03
POST_D_098,User_8354,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-19 16:47:03
POST_D_098,User_5413,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-11-20 13:47:03
POST_D_098,User_5845,كيف أشترك في العرض الجديد؟,Neutre,2025-11-19 04:47:03
POST_O_099,User_1817,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-11-27 13:47:03
POST_O_099,User_3598,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-11-26 20:47:03
POST_O_099,User_2566,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-26 21:47:03
POST_O_099,User_1102,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-11-26 09:47:03
POST_O_099,User_7601,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-26 02:47:03
POST_O_099,User_6236,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-26 04:47:03
POST_D_100,User_9686,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-23 18:47:03
POST_D_100,User_6040,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-22 02:47:03
POST_D_100,User_4318,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-22 22:47:03
POST_D_100,User_5518,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-23 21:47:03
POST_D_100,User_7717,كيف أشترك في العرض الجديد؟,Neutre,2025-10-23 20:47:03
POST_D_100,User_3477,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-22 00:47:03
POST_D_100,User_7259,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-22 11:47:03
POST_D_100,User_6008,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-22 08:47:03
POST_D_100,User_4643,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-23 12:47:03
POST_D_100,User_8057,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-22 03:47:03
POST_D_100,User_5172,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-21 23:47:03
POST_D_100,User_3928,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-23 19:47:03
